Recdate Month ID	Repdate Month ID	Catalog Number	GPID	ISRC	Product Title	Project Title	Artist Name	Config	Config Desc	Config Type	Account	Account Name	Payee	Start Period	End Period	Price Code	Price Desc	Dist. Ch.	Dist Chan Desc	Territory Code	Location	Country	DSP Number	Digital Service Provider(DSP)	Sale Units	Royalty Payable	Deductible Fees	Net Royalty Payable	Local Product Number	Marketing Owner	Marketing Owner Name
45661	45658	A10302B0011183877L	A10302B0011183877L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	67500	PHILIPPINES WM	PH	31	Spotify	4	0.002416	0.000362	0.002054		5715-329	Woss Music
45661	45302	A10302B0010989774C	A10302B0010989774C	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	HN	775	Instagram	12	0.000088	0.000013	0.000075		5715-329	Woss Music
45661	45658	A10302B0011183865R	A10302B0011183865R	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	CR	782	TikTok	127	1.244704	0.186706	1.057998		5715-329	Woss Music
45661	45303	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	NI	782	TikTok	163	0.541430	0.081214	0.460216		5715-329	Woss Music
45661	45660	A10302B00112713738	A10302B00112713738	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	US	589	YouTube	8	0.040762	0.006114	0.034648		5715-329	Woss Music
45661	45303	A10302B0011017699E	A10302B0011017699E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	72500	FRANCE WM	FR	775	Instagram	4	0.000352	0.000053	0.000299		5715-329	Woss Music
45661	45658	A10302B00109899368	A10302B00109899368	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	SV	782	TikTok	2	0.009099	0.001365	0.007734		5715-329	Woss Music
45661	45658	A10302B0010998355Y	A10302B0010998355Y	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55800	COLOMBIA WM	CO	779	YouTube Music	472	0.762960	0.114444	0.648516		5715-329	Woss Music
45661	45660	A10302B00109899368	A10302B00109899368	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	US	589	YouTube	1	0.013536	0.002030	0.011506		5715-329	Woss Music
45661	45660	A10302B00109896992	A10302B00109896992	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	US	589	YouTube	19	0.257180	0.038577	0.218603		5715-329	Woss Music
45661	45660	A10302B0010989909E	A10302B0010989909E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57000	WEA LATINA	US	35	YouTube	23	0.058605	0.008791	0.049814		5715-329	Woss Music
45661	45660	A10302B0010998356W	A10302B0010998356W	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57000	WEA LATINA	US	35	YouTube	84	0.233700	0.035055	0.198645		5715-329	Woss Music
45661	45303	A10302B0011017693Q	A10302B0011017693Q	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	71500	DENMARK WM	DK	775	Instagram	50	0.006730	0.001009	0.005721		5715-329	Woss Music
45661	45660	A10302B0011183877L	A10302B0011183877L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	US	589	YouTube	37	0.500825	0.075124	0.425701		5715-329	Woss Music
45661	45660	A10302B0011183877L	A10302B0011183877L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	US	589	YouTube	3	0.008866	0.001330	0.007536		5715-329	Woss Music
45661	45303	A10302B0011004399L	A10302B0011004399L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	58400	PERU WM	PE	775	Instagram	261	0.004005	0.000601	0.003404		5715-329	Woss Music
45661	45658	A10302B0010989407L	A10302B0010989407L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	76000	NORWAY WM	NO	31	Spotify	16	0.012373	0.001856	0.010517		5715-329	Woss Music
45661	45658	A10302B0011003844P	A10302B0011003844P	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	76000	NORWAY WM	NO	31	Spotify	9	0.006960	0.001044	0.005916		5715-329	Woss Music
45661	45303	A10302B0011013438N	A10302B0011013438N	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	79000	ENGLAND WM	GB	767	Facebook	72	0.007024	0.001054	0.005970		5715-329	Woss Music
45661	45303	A10302B0011017693Q	A10302B0011017693Q	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	77500	SWEDEN WM	SE	775	Instagram	744	0.086137	0.012921	0.073216		5715-329	Woss Music
45661	45303	A10302B0010989917E	A10302B0010989917E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	75800	HOLLAND WM	NL	775	Instagram	6	0.000762	0.000114	0.000648		5715-329	Woss Music
45661	45658	A10302B0011002218L	A10302B0011002218L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57500	MEXICO WM	MX	4	Apple Music	13	0.020682	0.003102	0.017580		5715-329	Woss Music
45661	45303	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	73250	EASTERN EUROPE	HU	775	Instagram	11	0.000480	0.000072	0.000408		5715-329	Woss Music
45661	45303	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	55500	CHILE WM	BO	782	TikTok	79	0.310848	0.046627	0.264221		5715-329	Woss Music
45661	45658	A10302B0011003924P	A10302B0011003924P	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	72000	FINLAND WM	FI	31	Spotify	117	0.725303	0.108795	0.616508		5715-329	Woss Music
45661	45658	A10302B0010989909E	A10302B0010989909E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	64000	JAPAN WM	JP	587	Amazon Prime Music	1	0.002494	0.000374	0.002119		5715-329	Woss Music
45661	45658	A10302B00109896992	A10302B00109896992	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	54000	ARGENTINA WM	AR	31	Spotify	2	0.002754	0.000413	0.002341		5715-329	Woss Music
45661	45303	A10302B0011013438N	A10302B0011013438N	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	76860	RUSSIA	TJ	775	Instagram	18	0.000045	0.000007	0.000038		5715-329	Woss Music
45661	45658	A10302B00109899368	A10302B00109899368	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	73250	EASTERN EUROPE	RO	31	Spotify	8	0.001994	0.000299	0.001695		5715-329	Woss Music
45661	45660	A10302B00109899528	A10302B00109899528	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57000	WEA LATINA	US	31	Spotify	7	0.010519	0.001578	0.008941		5715-329	Woss Music
45661	45303	A10302B0010989917E	A10302B0010989917E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	27	Ad Channel	55800	COLOMBIA WM	CO	35	YouTube	1	0.001269	0.000190	0.001079		5715-329	Woss Music
45661	45658	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55800	COLOMBIA WM	CO	82	Imusica	49	0.219436	0.032915	0.186521		5715-329	Woss Music
45661	45302	A10302B0010989909E	A10302B0010989909E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	90600	WEA DIG -NON AFFILIATE INTERNATIONAL	GF	767	Facebook	1	0.000047	0.000007	0.000040		5715-329	Woss Music
45661	45658	A10302B0011183877L	A10302B0011183877L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	83800	SOUTH AFRICA	NG	589	YouTube	2	0.000393	0.000059	0.000334		5715-329	Woss Music
45661	45658	A10302B00112713738	A10302B00112713738	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	67500	PHILIPPINES WM	PH	35	YouTube	1	0.000405	0.000061	0.000344		5715-329	Woss Music
45661	45658	A10302B0010998359Q	A10302B0010998359Q	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	78500	TURKEY	TR	589	YouTube	100	0.057978	0.008697	0.049281		5715-329	Woss Music
45661	45658	A10302B0010989917E	A10302B0010989917E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57500	MEXICO WM	MX	591	Amazon Music Unlimited	116	0.497465	0.074620	0.422845		5715-329	Woss Music
45661	45658	A10302B0010998356W	A10302B0010998356W	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	82200	INDIA	IN	35	YouTube	5	0.001166	0.000175	0.000991		5715-329	Woss Music
45661	45302	A10302B00109899368	A10302B00109899368	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	63500	INDONESIA WM	ID	775	Instagram	1	0.000011	0.000002	0.000009		5715-329	Woss Music
45661	45303	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	83800	SOUTH AFRICA	TZ	775	Instagram	8	0.000019	0.000003	0.000016		5715-329	Woss Music
45661	45302	A10302B0011002218L	A10302B0011002218L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	83800	SOUTH AFRICA	UG	767	Facebook	1	0.000002	0.000000	0.000002		5715-329	Woss Music
45661	45658	A10302B0010989917E	A10302B0010989917E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	74500	ITALY WM	IT	31	Spotify	33	0.015106	0.002266	0.012840		5715-329	Woss Music
45661	45658	A10302B0011017699E	A10302B0011017699E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	MX	35	YouTube	6	0.001567	0.000235	0.001332		5715-329	Woss Music
45661	45303	A10302B0010989917E	A10302B0010989917E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	55500	CHILE WM	BO	775	Instagram	148	0.001085	0.000163	0.000922		5715-329	Woss Music
45661	45303	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	54000	ARGENTINA WM	UY	775	Instagram	1566	0.066072	0.009911	0.056161		5715-329	Woss Music
45661	45302	A10302B0010989909E	A10302B0010989909E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	54000	ARGENTINA WM	AR	775	Instagram	152	0.004778	0.000717	0.004061		5715-329	Woss Music
45661	45303	A10302B0011017693Q	A10302B0011017693Q	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	73380	GERMANY , AUSTRIA & SWITZERLAND 	AT	767	Facebook	14	0.001542	0.000231	0.001311		5715-329	Woss Music
45661	45303	A10302B0010989909E	A10302B0010989909E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	54000	ARGENTINA WM	AR	767	Facebook	578	0.015164	0.002275	0.012889		5715-329	Woss Music
45661	45658	A10302B0011013438N	A10302B0011013438N	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	60000	AUSTRALIA WM	AU	589	YouTube	2	0.009891	0.001484	0.008407		5715-329	Woss Music
45661	45659	A10302B0010998355Y	A10302B0010998355Y	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	VE	589	YouTube	59	0.339078	0.050862	0.288216		5715-329	Woss Music
45661	45658	A10302B00109899368	A10302B00109899368	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57500	MEXICO WM	MX	4	Apple Music	59	0.074105	0.011116	0.062989		5715-329	Woss Music
45661	45660	A10302B0010989916G	A10302B0010989916G	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57000	WEA LATINA	US	31	Spotify	2	0.004074	0.000611	0.003463		5715-329	Woss Music
45661	45658	A10302B0010989916G	A10302B0010989916G	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57500	MEXICO WM	MX	591	Amazon Music Unlimited	2	0.003956	0.000593	0.003363		5715-329	Woss Music
45661	45303	A10302B0011017693Q	A10302B0011017693Q	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	78850	EASTERN EUROPE	UA	767	Facebook	43	0.000427	0.000064	0.000363		5715-329	Woss Music
45661	45303	A10302B00107802523	A10302B00107802523	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	73380	GERMANY , AUSTRIA & SWITZERLAND 	CH	775	Instagram	2	0.000392	0.000059	0.000333		5715-329	Woss Music
45661	45658	A10302B0010850757M	A10302B0010850757M	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	68000	SINGAPORE WM	SG	31	Spotify	5	0.002832	0.000425	0.002407		5715-329	Woss Music
45661	45303	A10302B0010989774C	A10302B0010989774C	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	82200	INDIA	IN	775	Instagram	1	0.000005	0.000001	0.000004		5715-329	Woss Music
45661	45303	A10302B0010989917E	A10302B0010989917E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	82200	INDIA	NP	775	Instagram	2	0.000005	0.000001	0.000004		5715-329	Woss Music
45661	45302	A10302B0011004399L	A10302B0011004399L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	73380	GERMANY , AUSTRIA & SWITZERLAND 	DE	775	Instagram	23	0.002946	0.000442	0.002504		5715-329	Woss Music
45661	45658	A10302B0010998359Q	A10302B0010998359Q	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	51000	CANADA WM	CA	589	YouTube	17	0.141931	0.021290	0.120641		5715-329	Woss Music
45661	45303	A10302B0011017693Q	A10302B0011017693Q	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	82650	LEBANON	SA	767	Facebook	33	0.002007	0.000301	0.001706		5715-329	Woss Music
45661	45658	A10302B0011183865R	A10302B0011183865R	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55800	COLOMBIA WM	CO	31	Spotify	48	0.036054	0.005408	0.030646		5715-329	Woss Music
45661	45658	A10302B0011013438N	A10302B0011013438N	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55800	COLOMBIA WM	EC	591	Amazon Music Unlimited	57	0.133106	0.019966	0.113140		5715-329	Woss Music
45661	45302	A10302B0011002218L	A10302B0011002218L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	55800	COLOMBIA WM	CO	767	Facebook	43447	0.685243	0.102786	0.582457		5715-329	Woss Music
45661	45303	A10302B0011001881E	A10302B0011001881E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	75800	HOLLAND WM	NL	767	Facebook	1	0.000127	0.000019	0.000108		5715-329	Woss Music
45661	45658	A10302B00109896420	A10302B00109896420	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55500	CHILE WM	CL	31	Spotify	1	0.000985	0.000148	0.000837		5715-329	Woss Music
45661	45302	A10302B0010989916G	A10302B0010989916G	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	55800	COLOMBIA WM	EC	767	Facebook	243	0.003650	0.000548	0.003102		5715-329	Woss Music
45661	45303	A10302B0011017693Q	A10302B0011017693Q	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	CR	782	TikTok	22	0.214943	0.032241	0.182702		5715-329	Woss Music
45661	45303	A10302B00109899384	A10302B00109899384	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	55800	COLOMBIA WM	EC	767	Facebook	5	0.000063	0.000009	0.000054		5715-329	Woss Music
45661	45658	A10302B0011183877L	A10302B0011183877L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55800	COLOMBIA WM	EC	589	YouTube	54	0.162189	0.024328	0.137861		5715-329	Woss Music
45661	45303	A10302B00109896219	A10302B00109896219	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57500	MEXICO WM	GT	767	Facebook	20	0.000220	0.000033	0.000187		5715-329	Woss Music
45661	45658	A10302B0011183877L	A10302B0011183877L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	60000	AUSTRALIA WM	AU	589	YouTube	3	0.020414	0.003062	0.017352		5715-329	Woss Music
45661	45660	A10302B0010998359Q	A10302B0010998359Q	QZWFE2479894	DURA	BENZE	BENZE	IV	Internet Video	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	57000	WEA LATINA	US	35	YouTube	3	0.012553	0.001883	0.010670		5715-329	Woss Music
45661	45658	A10302B0011002218L	A10302B0011002218L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	75800	HOLLAND WM	NL	31	Spotify	2	0.001080	0.000162	0.000918		5715-329	Woss Music
45661	45302	A10302B0010989916G	A10302B0010989916G	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	79000	ENGLAND WM	GB	775	Instagram	30	0.003507	0.000526	0.002981		5715-329	Woss Music
45661	45658	A10302B0010989909E	A10302B0010989909E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57500	MEXICO WM	MX	4	Apple Music	74	0.206897	0.031035	0.175862		5715-329	Woss Music
45661	45303	A10302B0011013438N	A10302B0011013438N	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	4	Ad Supported	76860	RUSSIA	KG	767	Facebook	1	0.000004	0.000001	0.000003		5715-329	Woss Music
45661	45658	A10302B0010989829E	A10302B0010989829E	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	83800	SOUTH AFRICA	NG	589	YouTube	1	0.000197	0.000029	0.000168		5715-329	Woss Music
45661	45658	A10302B0010989839A	A10302B0010989839A	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	55800	COLOMBIA WM	CO	591	Amazon Music Unlimited	1	0.001371	0.000206	0.001165		5715-329	Woss Music
45661	45658	A10302B0011002218L	A10302B0011002218L	QZWFE2479894	DURA	BENZE	BENZE	IS	Internet Single	Digital	99358	WOSS MUSIC - DIST. AGMT.	WOSS MUSIC	45661	45661	S1	Streaming Full Price	3	Subscription	57500	MEXICO WM	MX	779	YouTube Music	35	0.063601	0.009540	0.054061		5715-329	Woss Music
